customer_id,plan,country,monthly_usage_hours,tenure_months,subscription_type,churn
23324,Standard,India,28,35,Monthly,1
23325,Basic,India,52,33,Yearly,0
23326,Basic,USA,35,4,Yearly,0
23327,Premium,UK,22,47,Yearly,0
23328,Standard,UK,23,29,Monthly,0
23329,Standard,Australia,37,4,Monthly,0
23330,Basic,UK,30,37,Monthly,1
23331,Basic,Canada,83,33,Monthly,0
23332,Standard,Australia,106,47,Monthly,1
23333,Standard,India,53,3,Monthly,1
23334,Standard,Canada,100,16,Yearly,0
23335,Premium,UK,76,28,Monthly,1
23336,Premium,India,65,10,Monthly,0
23337,Basic,Australia,45,17,Monthly,0
23338,Premium,UK,47,21,Monthly,0
23339,Standard,Australia,64,19,Monthly,0
23340,Standard,UK,61,19,Monthly,1
23341,Basic,USA,41,29,Monthly,1
23342,Standard,India,76,26,Monthly,0
23343,Premium,UK,36,44,Yearly,0
23344,Standard,Germany,25,1,Monthly,1
23345,Standard,Germany,44,10,Yearly,0
23346,Basic,Australia,64,23,Monthly,0
23347,Basic,UK,22,15,Monthly,0
23348,Basic,USA,52,40,Monthly,0
23349,Basic,Australia,15,1,Yearly,0
23350,Standard,UK,74,46,Monthly,1
23351,Basic,Germany,46,38,Monthly,0
23352,Standard,India,45,20,Monthly,0
23353,Basic,USA,49,20,Yearly,0
23354,Basic,UK,66,23,Monthly,1
23355,Basic,Germany,47,31,Yearly,0
23356,Premium,India,29,17,Monthly,1
23357,Basic,Germany,29,27,Yearly,0
23358,Basic,Australia,15,38,Yearly,1
23359,Premium,USA,21,46,Monthly,1
23360,Premium,Australia,69,5,Monthly,0
23361,Standard,Canada,54,36,Monthly,1
23362,Basic,UK,88,44,Monthly,0
23363,Basic,Australia,48,36,Monthly,1
23364,Premium,India,27,23,Monthly,0
23365,Premium,USA,48,32,Yearly,0
23366,Standard,USA,40,22,Monthly,1
23367,Basic,Canada,62,27,Monthly,1
23368,Basic,Canada,25,14,Monthly,0
23369,Basic,UK,71,36,Yearly,0
23370,Standard,Australia,26,11,Yearly,1
23371,Basic,UK,171,13,Yearly,0
23372,Premium,Australia,39,39,Yearly,1
23373,Basic,Australia,89,10,Monthly,1
23374,Standard,USA,43,37,Monthly,1
23375,Basic,Australia,59,10,Yearly,0
23376,Standard,UK,67,42,Yearly,0
23377,Basic,UK,34,4,Yearly,0
23378,Standard,Canada,138,11,Monthly,0
23379,Standard,USA,110,18,Yearly,0
23380,Basic,Germany,35,38,Monthly,0
23381,Premium,Germany,87,42,Yearly,0
23382,Standard,India,69,18,Monthly,0
23383,Premium,Canada,71,39,Yearly,1
23384,Premium,India,69,1,Yearly,0
23385,Premium,USA,165,14,Yearly,0
23386,Basic,Germany,66,30,Monthly,1
23387,Basic,Germany,73,33,Monthly,1
23388,Premium,Germany,23,10,Yearly,0
23389,Basic,India,152,42,Monthly,1
23390,Basic,UK,56,31,Monthly,1
23391,Standard,India,90,13,Monthly,0
23392,Basic,Germany,49,8,Monthly,1
23393,Standard,Canada,70,35,Yearly,0
23394,Premium,Canada,65,33,Monthly,0
23395,Standard,Australia,28,24,Monthly,1
23396,Basic,India,92,13,Monthly,1
23397,Basic,Australia,43,23,Monthly,1
23398,Basic,Australia,110,28,Yearly,0
23399,Basic,India,70,9,Yearly,0
23400,Basic,Australia,32,5,Monthly,0
23401,Basic,USA,60,37,Monthly,1
23402,Standard,India,81,40,Yearly,0
23403,Standard,Australia,35,40,Monthly,1
23404,Premium,Australia,66,18,Monthly,0
23405,Standard,India,30,4,Monthly,0
23406,Basic,Germany,75,36,Monthly,0
23407,Standard,Australia,159,2,Monthly,1
23408,Standard,UK,99,13,Monthly,0
23409,Basic,Germany,55,24,Monthly,0
23410,Standard,UK,23,42,Yearly,0
23411,Basic,Germany,65,18,Yearly,1
23412,Basic,Germany,60,13,Monthly,1
23413,Premium,USA,35,14,Monthly,0
23414,Premium,Australia,27,19,Yearly,0
23415,Standard,UK,19,41,Monthly,0
23416,Standard,Germany,45,13,Monthly,0
23417,Premium,Germany,36,10,Monthly,0
23418,Premium,UK,120,46,Monthly,1
23419,Basic,USA,65,4,Monthly,0
23420,Standard,UK,44,29,Monthly,0
23421,Basic,USA,88,20,Monthly,0
23422,Basic,USA,76,43,Monthly,0
23423,Basic,Canada,101,43,Monthly,1
23424,Standard,USA,39,14,Monthly,1
23425,Premium,Canada,57,3,Monthly,0
23426,Premium,Australia,23,23,Monthly,1
23427,Basic,India,69,47,Yearly,0
23428,Standard,USA,48,35,Monthly,0
23429,Basic,UK,44,27,Yearly,0
23430,Basic,Canada,25,1,Yearly,1
23431,Premium,India,62,11,Yearly,0
23432,Basic,Australia,20,44,Monthly,1
23433,Standard,India,10,10,Yearly,0
23434,Basic,USA,37,42,Monthly,1
23435,Basic,UK,78,35,Monthly,0
23436,Standard,USA,88,25,Monthly,0
23437,Basic,Germany,72,23,Monthly,0
23438,Basic,India,70,16,Yearly,1
23439,Basic,Germany,31,4,Monthly,1
23440,Standard,Germany,10,43,Monthly,1
23441,Premium,Canada,60,38,Monthly,0
23442,Premium,Germany,45,14,Yearly,0
23443,Premium,India,8,36,Monthly,1
23444,Premium,India,38,4,Monthly,1
23445,Premium,UK,36,39,Monthly,0
23446,Standard,USA,69,31,Monthly,1
23447,Standard,UK,7,35,Yearly,0
23448,Basic,UK,52,28,Monthly,0
23449,Premium,USA,30,25,Monthly,0
23450,Basic,India,121,28,Yearly,0
23451,Basic,Canada,42,18,Yearly,0
23452,Premium,Germany,128,28,Monthly,0
23453,Basic,Canada,19,43,Monthly,0
23454,Premium,Germany,23,23,Yearly,0
23455,Standard,USA,51,40,Monthly,0
23456,Basic,USA,62,32,Monthly,0
23457,Standard,UK,84,2,Monthly,1
23458,Premium,Australia,79,34,Monthly,0
23459,Basic,Australia,29,5,Monthly,1
23460,Standard,USA,80,10,Monthly,0
23461,Premium,Germany,52,43,Yearly,0
23462,Basic,Australia,89,38,Monthly,0
23463,Basic,Canada,27,16,Monthly,1
23464,Basic,Canada,35,12,Monthly,0
23465,Basic,Canada,133,1,Yearly,1
23466,Basic,Australia,39,45,Yearly,1
23467,Standard,Canada,84,18,Monthly,0
23468,Basic,UK,5,39,Monthly,0
23469,Premium,Australia,39,17,Yearly,0
23470,Basic,Canada,82,39,Monthly,0
23471,Basic,Germany,41,38,Yearly,1
23472,Standard,UK,97,29,Monthly,0
23473,Premium,UK,49,18,Yearly,0
23474,Standard,Australia,22,8,Yearly,1
23475,Basic,UK,30,33,Monthly,1
23476,Premium,USA,21,20,Monthly,1
23477,Basic,UK,35,4,Yearly,0
23478,Basic,Germany,54,13,Monthly,0
23479,Basic,Australia,48,38,Monthly,0
23480,Standard,Australia,53,28,Monthly,0
23481,Basic,Canada,58,10,Monthly,0
23482,Standard,USA,44,42,Monthly,0
23483,Standard,Canada,29,24,Monthly,1
23484,Premium,India,45,1,Monthly,1
23485,Basic,USA,64,30,Monthly,0
23486,Basic,Germany,32,40,Monthly,1
23487,Basic,USA,68,31,Monthly,0
23488,Basic,UK,85,29,Monthly,0
23489,Standard,USA,65,8,Monthly,0
23490,Standard,UK,58,29,Monthly,1
23491,Standard,Canada,60,31,Yearly,1
23492,Premium,USA,60,22,Monthly,0
23493,Premium,USA,41,17,Yearly,0
23494,Basic,Germany,22,6,Monthly,1
23495,Premium,India,21,17,Yearly,0
23496,Basic,USA,63,25,Yearly,0
23497,Standard,Canada,57,7,Monthly,1
23498,Standard,UK,23,33,Yearly,0
23499,Premium,Canada,37,43,Monthly,0
23500,Basic,Australia,102,10,Monthly,0
23501,Standard,Australia,61,19,Monthly,0
23502,Premium,Germany,76,8,Monthly,1
23503,Standard,Australia,93,8,Monthly,0
23504,Standard,USA,34,10,Monthly,1
23505,Basic,India,67,39,Monthly,0
23506,Basic,India,97,41,Monthly,1
23507,Premium,USA,30,33,Monthly,0
23508,Standard,India,13,19,Yearly,0
23509,Standard,Canada,77,37,Yearly,1
23510,Basic,UK,55,41,Monthly,0
23511,Basic,USA,53,16,Yearly,0
23512,Basic,Australia,71,11,Monthly,1
23513,Basic,UK,24,32,Monthly,1
23514,Basic,India,59,2,Monthly,1
23515,Basic,Germany,134,14,Monthly,0
23516,Standard,UK,19,38,Monthly,1
23517,Standard,Germany,27,4,Yearly,0
23518,Basic,Canada,74,24,Monthly,1
23519,Standard,Germany,40,34,Monthly,1
23520,Premium,UK,53,2,Monthly,0
23521,Basic,UK,29,3,Monthly,1
23522,Premium,USA,78,33,Monthly,1
23523,Premium,Australia,55,16,Yearly,0
23524,Basic,Germany,10,9,Yearly,1
23525,Basic,Canada,46,40,Monthly,0
23526,Basic,USA,62,10,Monthly,0
23527,Standard,USA,69,24,Yearly,0
23528,Basic,Canada,122,2,Yearly,1
23529,Basic,USA,91,47,Yearly,0
23530,Standard,Canada,144,37,Monthly,0
23531,Basic,India,80,41,Monthly,0
23532,Premium,USA,60,23,Monthly,0
23533,Basic,UK,119,30,Yearly,0
23534,Premium,India,30,9,Monthly,1
23535,Basic,USA,47,47,Monthly,0
23536,Basic,Canada,45,21,Yearly,0
23537,Basic,India,4,23,Monthly,0
23538,Premium,Australia,28,23,Monthly,1
23539,Basic,India,69,2,Monthly,1
23540,Standard,UK,43,8,Monthly,0
23541,Premium,USA,36,20,Monthly,0
23542,Standard,USA,57,13,Monthly,0
23543,Basic,Canada,43,32,Monthly,1
23544,Premium,India,49,29,Monthly,0
23545,Premium,UK,61,31,Monthly,0
23546,Basic,Canada,55,6,Yearly,0
23547,Standard,Australia,72,9,Monthly,0
23548,Premium,Canada,71,5,Monthly,1
23549,Premium,UK,34,13,Yearly,0
23550,Basic,USA,89,24,Yearly,0
23551,Premium,UK,36,23,Monthly,1
23552,Basic,USA,19,17,Monthly,1
23553,Basic,Germany,106,24,Yearly,0
23554,Basic,India,112,36,Monthly,0
23555,Basic,UK,65,16,Yearly,0
23556,Standard,Australia,93,46,Monthly,0
23557,Standard,Australia,39,44,Yearly,0
23558,Basic,Canada,32,14,Yearly,0
23559,Basic,USA,27,37,Monthly,1
23560,Basic,India,49,42,Yearly,0
23561,Premium,Australia,19,29,Yearly,1
23562,Premium,India,27,43,Monthly,0
23563,Basic,UK,36,14,Monthly,1
23564,Premium,Canada,36,14,Monthly,0
23565,Basic,Australia,83,1,Yearly,0
23566,Standard,UK,45,27,Yearly,0
23567,Premium,Canada,101,6,Yearly,0
23568,Basic,Germany,28,25,Yearly,0
23569,Standard,UK,49,4,Monthly,1
23570,Basic,USA,20,16,Monthly,1
23571,Basic,UK,46,20,Monthly,0
23572,Standard,UK,40,35,Monthly,1
23573,Premium,Australia,62,10,Monthly,0
23574,Basic,Germany,37,7,Monthly,1
23575,Premium,Australia,89,11,Yearly,0
23576,Premium,Germany,35,33,Yearly,0
23577,Basic,Australia,74,10,Monthly,0
23578,Basic,UK,100,36,Monthly,0
23579,Standard,Canada,131,31,Monthly,0
23580,Standard,Germany,61,19,Monthly,0
23581,Basic,Germany,55,8,Yearly,1
23582,Premium,Canada,53,19,Monthly,0
23583,Standard,India,186,47,Monthly,0
23584,Basic,Germany,45,3,Monthly,1
23585,Standard,Germany,48,3,Monthly,0
23586,Basic,Canada,32,33,Yearly,1
23587,Basic,Canada,29,21,Monthly,1
23588,Premium,UK,26,33,Monthly,0
23589,Premium,UK,77,3,Monthly,0
23590,Basic,India,72,28,Monthly,1
23591,Standard,India,68,21,Monthly,0
23592,Standard,India,74,33,Monthly,1
23593,Basic,USA,137,40,Monthly,1
23594,Basic,Canada,92,47,Monthly,1
23595,Standard,Germany,59,32,Yearly,0
23596,Standard,Canada,28,45,Monthly,1
23597,Basic,Canada,90,1,Monthly,0
23598,Basic,India,37,30,Monthly,1
23599,Basic,Canada,162,16,Monthly,1
23600,Basic,USA,13,13,Monthly,1
23601,Standard,Australia,53,40,Monthly,1
23602,Basic,Germany,43,37,Monthly,1
23603,Basic,Australia,152,13,Monthly,1
23604,Premium,India,44,2,Monthly,1
23605,Basic,UK,9,32,Monthly,1
23606,Basic,Australia,34,42,Monthly,0
23607,Premium,Germany,37,9,Monthly,1
23608,Standard,Australia,68,45,Monthly,0
23609,Standard,UK,114,6,Yearly,0
23610,Basic,UK,36,19,Yearly,1
23611,Basic,Canada,68,17,Monthly,0
23612,Standard,Germany,44,19,Yearly,0
23613,Standard,USA,97,41,Monthly,0
23614,Basic,Canada,24,6,Monthly,1
23615,Basic,UK,55,33,Yearly,0
23616,Premium,Australia,47,1,Yearly,1
23617,Basic,Germany,114,28,Monthly,1
23618,Basic,Canada,10,31,Monthly,0
23619,Basic,Germany,25,27,Monthly,1
23620,Premium,Australia,48,42,Monthly,1
23621,Premium,India,45,26,Monthly,1
23622,Standard,USA,53,22,Monthly,0
23623,Basic,USA,141,33,Monthly,0
23624,Basic,USA,30,34,Monthly,1
23625,Basic,UK,35,32,Monthly,1
23626,Standard,UK,50,34,Yearly,0
23627,Standard,USA,34,39,Monthly,1
23628,Premium,Germany,14,11,Monthly,0
23629,Basic,India,76,6,Monthly,0
23630,Standard,UK,37,36,Yearly,0
23631,Standard,Australia,15,18,Yearly,0
23632,Basic,Canada,58,10,Monthly,0
23633,Basic,Canada,85,34,Monthly,0
23634,Standard,UK,14,34,Monthly,0
23635,Premium,USA,23,22,Monthly,1
23636,Basic,Germany,45,23,Monthly,0
23637,Premium,India,43,32,Monthly,0
23638,Standard,Canada,71,11,Monthly,0
23639,Basic,UK,28,3,Monthly,1
23640,Basic,Germany,19,43,Monthly,1
23641,Basic,USA,58,41,Yearly,0
23642,Basic,India,121,11,Monthly,1
23643,Basic,India,47,22,Yearly,0
23644,Basic,Canada,28,23,Monthly,0
23645,Premium,Canada,108,25,Monthly,1
23646,Standard,Australia,62,42,Yearly,0
23647,Standard,UK,30,18,Monthly,0
23648,Basic,India,61,30,Monthly,0
23649,Basic,USA,89,24,Monthly,0
23650,Basic,USA,21,1,Yearly,1
23651,Premium,UK,79,32,Yearly,0
23652,Basic,India,61,12,Monthly,0
23653,Basic,Canada,23,34,Monthly,1
23654,Standard,Australia,50,20,Yearly,0
23655,Standard,USA,101,40,Monthly,0
23656,Premium,Germany,90,37,Monthly,0
23657,Basic,UK,24,33,Monthly,1
23658,Basic,USA,123,28,Monthly,0
23659,Standard,Germany,23,42,Monthly,1
23660,Standard,Germany,128,12,Monthly,1
23661,Basic,USA,118,25,Yearly,0
23662,Basic,UK,48,15,Yearly,0
23663,Standard,Germany,54,46,Monthly,0
23664,Premium,Germany,70,23,Monthly,1
23665,Standard,India,54,33,Monthly,0
23666,Premium,Australia,70,46,Monthly,1
23667,Standard,Australia,70,33,Monthly,0
23668,Basic,Australia,31,3,Yearly,1
23669,Basic,India,179,40,Yearly,0
23670,Standard,Australia,102,21,Yearly,0
23671,Basic,India,48,2,Yearly,1
23672,Standard,Germany,57,37,Monthly,1
23673,Standard,Germany,50,12,Monthly,0
23674,Premium,UK,24,18,Monthly,0
23675,Standard,Canada,22,35,Monthly,1
23676,Basic,India,75,10,Monthly,1
23677,Basic,Australia,43,22,Monthly,1
23678,Basic,Canada,63,30,Monthly,0
23679,Premium,India,32,15,Yearly,0
23680,Basic,Australia,65,32,Monthly,1
23681,Premium,India,96,44,Monthly,0
23682,Premium,Australia,52,41,Yearly,0
23683,Standard,UK,28,39,Monthly,1
23684,Basic,UK,63,29,Yearly,0
23685,Basic,USA,197,33,Yearly,0
23686,Basic,India,61,28,Monthly,1
23687,Basic,India,38,2,Yearly,1
23688,Basic,India,44,41,Monthly,1
23689,Basic,UK,68,45,Monthly,1
23690,Standard,Australia,72,47,Monthly,1
23691,Basic,India,54,14,Yearly,0
23692,Basic,USA,95,46,Monthly,0
23693,Standard,Germany,64,23,Monthly,0
23694,Premium,USA,68,11,Monthly,1
23695,Standard,Australia,110,6,Monthly,1
23696,Basic,Germany,42,40,Monthly,0
23697,Standard,UK,29,8,Monthly,0
23698,Standard,Australia,49,13,Yearly,0
23699,Premium,Canada,25,39,Yearly,0
23700,Basic,Australia,20,40,Yearly,0
23701,Premium,UK,66,46,Monthly,1
23702,Basic,Canada,72,18,Monthly,0
23703,Premium,Germany,108,28,Monthly,0
23704,Basic,Canada,97,44,Yearly,0
23705,Premium,Germany,43,22,Monthly,0
23706,Premium,Australia,60,4,Monthly,1
23707,Basic,Canada,41,43,Monthly,0
23708,Premium,Germany,59,34,Monthly,1
23709,Basic,Australia,37,13,Monthly,1
23710,Basic,Canada,56,2,Monthly,1
23711,Basic,Germany,97,2,Monthly,0
23712,Premium,USA,48,18,Monthly,1
23713,Basic,India,12,7,Monthly,0
23714,Standard,USA,95,25,Monthly,1
23715,Standard,UK,63,42,Monthly,1
23716,Premium,Canada,48,12,Yearly,0
23717,Standard,Australia,137,25,Monthly,0
23718,Basic,Germany,52,38,Monthly,0
23719,Basic,USA,137,42,Yearly,0
23720,Basic,USA,75,3,Yearly,0
23721,Standard,Australia,7,28,Monthly,1
23722,Basic,Germany,28,39,Yearly,0
23723,Basic,Canada,20,47,Yearly,1
23724,Premium,Australia,107,11,Yearly,0
23725,Basic,UK,16,40,Yearly,0
23726,Standard,UK,79,9,Monthly,0
23727,Basic,Australia,62,14,Yearly,0
23728,Basic,UK,45,20,Yearly,1
23729,Basic,Germany,67,37,Monthly,1
23730,Basic,USA,24,33,Yearly,0
23731,Premium,Australia,70,21,Yearly,0
23732,Basic,UK,46,10,Monthly,1
23733,Basic,USA,42,43,Monthly,0
23734,Standard,Australia,59,28,Monthly,0
23735,Standard,UK,85,18,Yearly,0
23736,Standard,UK,20,5,Monthly,1
23737,Premium,Australia,42,41,Yearly,1
23738,Standard,Canada,130,44,Monthly,0
23739,Basic,Germany,23,34,Monthly,0
23740,Premium,Canada,37,37,Yearly,0
23741,Standard,USA,32,41,Monthly,0
23742,Basic,USA,32,26,Yearly,0
23743,Basic,Australia,41,33,Yearly,0
23744,Basic,Germany,38,38,Monthly,1
23745,Basic,UK,84,36,Monthly,0
23746,Basic,Germany,37,13,Monthly,1
23747,Basic,UK,36,41,Monthly,0
23748,Premium,India,60,31,Monthly,0
23749,Premium,India,86,43,Monthly,0
23750,Standard,Germany,11,23,Monthly,1
23751,Premium,India,20,1,Monthly,1
23752,Basic,India,63,34,Monthly,0
23753,Premium,USA,105,40,Monthly,0
23754,Standard,UK,76,39,Monthly,1
23755,Basic,Australia,92,29,Monthly,1
23756,Basic,India,71,20,Monthly,0
23757,Basic,Canada,80,17,Monthly,1
23758,Basic,USA,52,14,Monthly,0
23759,Basic,UK,50,23,Monthly,0
23760,Basic,USA,49,37,Monthly,1
23761,Basic,Canada,121,21,Yearly,0
23762,Basic,Australia,44,41,Yearly,0
23763,Premium,UK,63,35,Monthly,0
23764,Basic,Germany,112,5,Monthly,1
23765,Basic,Germany,22,42,Yearly,0
23766,Standard,USA,181,27,Monthly,1
23767,Premium,Australia,11,18,Yearly,0
23768,Basic,Germany,49,21,Monthly,0
23769,Premium,UK,76,37,Monthly,0
23770,Basic,Canada,34,34,Monthly,0
23771,Basic,Canada,46,35,Yearly,0
23772,Basic,Germany,71,12,Monthly,1
23773,Standard,India,154,33,Monthly,0
23774,Basic,India,33,11,Monthly,1
23775,Standard,Australia,68,4,Monthly,1
23776,Basic,India,51,36,Yearly,0
23777,Standard,Germany,99,21,Yearly,0
23778,Basic,Germany,116,3,Monthly,0
23779,Basic,Germany,159,24,Yearly,0
23780,Standard,UK,30,1,Yearly,1
23781,Standard,India,73,1,Monthly,1
23782,Basic,USA,126,37,Monthly,1
23783,Premium,Australia,43,44,Monthly,0
23784,Standard,UK,50,8,Monthly,0
23785,Basic,Australia,55,23,Yearly,0
23786,Premium,Australia,70,39,Monthly,0
23787,Standard,UK,85,10,Yearly,0
23788,Basic,Germany,13,26,Monthly,0
23789,Basic,Germany,23,41,Monthly,0
23790,Standard,UK,36,11,Monthly,0
23791,Basic,Germany,91,11,Yearly,0
23792,Basic,India,26,41,Monthly,1
23793,Basic,UK,84,34,Monthly,0
23794,Standard,Australia,54,26,Monthly,0
23795,Basic,UK,91,18,Yearly,0
23796,Premium,UK,24,46,Monthly,1
23797,Basic,Germany,120,34,Monthly,0
23798,Basic,UK,45,5,Monthly,0
23799,Standard,USA,99,14,Monthly,0
23800,Standard,USA,43,45,Monthly,0
23801,Basic,India,52,24,Monthly,1
23802,Basic,UK,46,19,Monthly,0
23803,Basic,UK,77,9,Yearly,1
23804,Standard,Australia,53,5,Monthly,0
23805,Basic,Germany,22,30,Monthly,0
23806,Standard,Australia,24,18,Yearly,0
23807,Standard,Canada,20,19,Yearly,0
23808,Basic,Australia,81,9,Yearly,0
23809,Basic,Canada,20,39,Monthly,0
23810,Basic,UK,48,25,Monthly,1
23811,Basic,India,14,22,Monthly,0
23812,Standard,USA,64,29,Monthly,0
23813,Standard,UK,165,41,Yearly,1
23814,Standard,UK,52,18,Monthly,0
23815,Basic,India,70,31,Yearly,0
23816,Premium,India,34,14,Yearly,1
23817,Basic,Canada,34,42,Monthly,1
23818,Basic,UK,78,20,Monthly,1
23819,Standard,UK,37,37,Monthly,1
23820,Premium,Germany,78,42,Monthly,1
23821,Basic,USA,55,41,Monthly,0
23822,Standard,Germany,17,34,Monthly,1
23823,Premium,Germany,117,8,Yearly,0
23824,Standard,USA,8,16,Monthly,1
23825,Basic,UK,19,9,Yearly,0
23826,Premium,Canada,79,37,Yearly,0
23827,Standard,USA,40,45,Monthly,0
23828,Standard,India,36,28,Yearly,0
23829,Standard,UK,66,8,Monthly,0
23830,Premium,USA,25,3,Monthly,1
23831,Basic,USA,31,20,Monthly,1
23832,Basic,Australia,86,46,Monthly,1
23833,Basic,USA,138,10,Yearly,0
23834,Basic,Canada,134,7,Yearly,0
23835,Basic,Germany,62,44,Monthly,0
23836,Standard,Germany,59,35,Monthly,0
23837,Basic,Australia,51,46,Monthly,0
23838,Standard,USA,38,17,Monthly,0
23839,Premium,USA,96,29,Yearly,0
23840,Basic,Germany,52,31,Monthly,1
23841,Premium,Canada,19,47,Monthly,0
23842,Basic,UK,32,23,Monthly,0
23843,Premium,Germany,50,34,Monthly,1
23844,Premium,USA,64,33,Yearly,0
23845,Basic,Canada,110,31,Monthly,1
23846,Basic,Canada,71,14,Monthly,1
23847,Basic,Australia,57,10,Monthly,1
23848,Premium,USA,13,19,Monthly,0
23849,Premium,India,91,2,Yearly,0
23850,Basic,Canada,38,41,Monthly,0
23851,Standard,Germany,149,34,Yearly,1
23852,Basic,India,54,16,Monthly,0
23853,Basic,Australia,79,46,Monthly,0
23854,Premium,UK,11,44,Monthly,0
23855,Basic,Germany,78,8,Yearly,0
23856,Premium,Australia,27,15,Yearly,0
23857,Premium,Australia,74,11,Monthly,0
23858,Premium,Australia,81,27,Monthly,1
23859,Basic,USA,61,25,Monthly,1
23860,Basic,India,20,39,Monthly,0
23861,Basic,Australia,79,2,Monthly,1
23862,Standard,Australia,101,13,Monthly,0
23863,Standard,Australia,125,21,Monthly,0
23864,Basic,Germany,25,18,Monthly,1
23865,Standard,Australia,39,29,Monthly,0
23866,Basic,Canada,131,8,Yearly,0
23867,Basic,USA,240,20,Monthly,0
23868,Basic,India,14,37,Yearly,1
23869,Basic,Canada,13,32,Yearly,1
23870,Basic,Australia,71,9,Monthly,0
23871,Basic,USA,132,30,Yearly,0
23872,Premium,USA,63,20,Monthly,0
23873,Standard,India,33,38,Yearly,0
23874,Basic,India,37,23,Monthly,0
23875,Standard,India,47,8,Monthly,0
23876,Standard,Germany,10,1,Monthly,1
23877,Basic,USA,29,6,Yearly,1
23878,Standard,Australia,138,44,Yearly,0
23879,Standard,UK,86,1,Yearly,0
23880,Standard,Canada,68,1,Monthly,1
23881,Standard,India,71,45,Monthly,0
23882,Standard,USA,63,12,Yearly,0
23883,Basic,Australia,144,14,Yearly,1
23884,Premium,Canada,18,4,Monthly,1
23885,Basic,UK,33,43,Yearly,1
23886,Premium,Canada,70,31,Monthly,0
23887,Basic,UK,56,25,Yearly,0
23888,Basic,Australia,30,26,Monthly,1
23889,Standard,India,40,12,Monthly,1
23890,Basic,Germany,84,18,Yearly,0
23891,Premium,UK,54,36,Monthly,0
23892,Basic,India,77,38,Yearly,0
23893,Standard,Canada,32,43,Monthly,0
23894,Basic,Australia,32,2,Monthly,1
23895,Basic,Canada,55,12,Monthly,0
23896,Basic,Canada,28,1,Monthly,1
23897,Standard,Australia,41,19,Monthly,1
23898,Standard,Australia,37,47,Monthly,0
23899,Standard,Germany,79,43,Yearly,0
23900,Premium,USA,100,42,Monthly,0
23901,Standard,UK,16,39,Monthly,1
23902,Premium,Australia,49,5,Yearly,0
23903,Basic,USA,41,47,Monthly,1
23904,Basic,Canada,65,5,Monthly,0
23905,Basic,Germany,62,21,Yearly,0
23906,Basic,India,69,2,Yearly,0
23907,Standard,Germany,29,39,Monthly,0
23908,Standard,Australia,38,43,Monthly,1
23909,Standard,USA,35,31,Yearly,1
23910,Standard,Canada,176,5,Monthly,1
23911,Premium,UK,100,2,Monthly,0
23912,Premium,Germany,60,7,Monthly,0
